SNAP_TIME,CPU used by this session,db block changes,elapsed,execute count,logons cumulative,parse count (hard),parse count (total),parse time cpu,physical read total bytes,physical write total bytes,redo size,session logical reads,sorts (disk),user calls,user commits
202010122200,828405.0,19458592.0,3550,7368184.0,2368,150323,3149561.0,159186.0,909679214592,25503102976,3418600852,3246609967.0,0.0,4285074,227104
202010122300,647736.0,12896861.0,3611,4849643.0,2260,10949,1309094.0,10772.0,737418270720,17147214848,2160382296,1800627055.0,2.0,2887897,170151
202010130000,599596.0,9443014.0,3613,4754082.0,2229,8265,1144891.0,13601.0,963226077696,309924838400,1545086048,595588549.0,0.0,3086196,81697
202010130100,680533.0,210608988.0,3610,4861570.0,2246,4665,1160776.0,3854.0,667229604864,352711761408,32659432496,857835038.0,0.0,1447642,37670
202010130200,502130.0,241429305.0,3610,6326579.0,2978,44862,1198992.0,32317.0,614416326144,397610346067,40210661696,855010136.0,2.0,3535394,74643
202010130300,681781.0,225252777.0,3549,9021225.0,2667,4480,1233219.0,11407.0,643700537344,354538849930,41196162984,3451967678.0,1.0,7407073,240178
202010130400,511565.0,69678369.0,3610,8605865.0,2707,8161,1457095.0,8306.0,449448008704,186450350592,22518053052,3412684241.0,0.0,8036369,268394
202010130500,468811.0,160982302.0,3609,6842709.0,2278,1237,1051661.0,3198.0,366366868480,243076619264,28962343804,3855605394.0,0.0,5950938,223346
202010130600,532658.0,156285498.0,3610,8823475.0,2350,1883,1401458.0,3304.0,395124567040,225669118976,26290973540,4600010956.0,2.0,8248415,283588
202010130700,774852.0,35891579.0,3610,14542893.0,3556,16920,2493483.0,22465.0,591516266496,58594516084,7967599228,4409236059.0,74.0,16463614,419828
202010130800,1474032.0,152379507.0,3615,37287541.0,14154,57414,6463232.0,86123.0,1447920103936,173244101729,27933763296,2888122507.0,88.0,44482653,830553
202010130900,2053359.0,168688417.0,3560,54030258.0,14074,84082,11238458.0,132658.0,1409625819136,186087496936,33622376300,2841491470.0,86.0,62636020,1505736
202010131000,2119549.0,193513362.0,3622,58225328.0,16148,90914,12731173.0,130752.0,1132673091584,209595504128,39176088336,2987317278.0,61.0,66981494,1704478
202010131100,2223993.0,198935870.0,3623,62201265.0,15926,87516,13001917.0,124048.0,1155605690368,212614391296,40827450244,3262330600.0,53.0,72493149,1768731
202010131201,1544967.0,114823426.0,3557,40624401.0,9391,48664,7915459.0,78876.0,1059771751936,246685302784,23184109176,2534192924.0,60.0,48406074,1103708
202010131300,2155176.0,119809939.0,3616,41481568.0,8553,58168,8569803.0,88629.0,1088196087808,124748574720,23641162932,3209332666.0,30.0,49134232,1139344
202010131400,2017699.0,187186886.0,3620,58097218.0,13216,99111,12742937.0,142381.0,1346799098880,197315280384,37827079812,3311960022.0,50.0,67013954,1683488
202010131500,1766592.0,176888406.0,3557,55098022.0,12104,91288,11973812.0,137093.0,1167275615232,185175389696,36171375936,3143686260.0,29.0,63264257,1585112
202010131600,1373204.0,156875314.0,3614,45756064.0,9588,73627,10402991.0,136581.0,876945058304,159427391488,32059344132,2976769863.0,16.0,50347856,1406954
202010131700,1002697.0,114067232.0,3611,34305225.0,5919,60485,7681372.0,94878.0,672882002944,114730582016,23178111032,3870990984.0,4.0,36851728,1064076
202010131800,901659.0,57059140.0,3611,21724896.0,7891,52624,4333268.0,58903.0,675188392448,66793151488,10972962728,5229095965.0,5.0,17130562,591309
202010131900,638377.0,53527263.0,3610,12943058.0,13263,11772,3676334.0,15718.0,635578199040,57380503040,11123070612,4308582399.0,1.0,12394600,577113
202010132000,739967.0,224415750.0,3550,19169312.0,4775,9155,10624710.0,20472.0,514020279808,368856946688,90645302556,4374246442.0,3.0,11641450,561097
202010132100,515752.0,48164081.0,3609,11378111.0,2928,7521,3472895.0,11487.0,642452247552,54085868032,9666467976,3976035952.0,3.0,10306065,501224
202010132200,775879.0,46097550.0,3612,11110599.0,2481,9544,3488865.0,13835.0,804955604480,49670187681,9234771524,3269476267.0,0.0,9489691,467856
202010132300,794113.0,40555302.0,3610,9265494.0,2421,1814,2531694.0,5419.0,764830477824,41128829952,7907763944,4730398009.0,0.0,7243259,369147
202010140000,482625.0,12160106.0,3611,5092929.0,2372,7593,1387526.0,13137.0,974215168512,311697004032,1938045704,966587706.0,0.0,3084628,79419
202010140100,647424.0,174895606.0,3554,4162539.0,2184,3610,882021.0,2643.0,525026308608,272575422976,26641110144,658008426.0,0.0,1282654,30429
202010140200,519162.0,66998428.0,3611,9120459.0,2882,7368,2361233.0,15195.0,421982314496,107941111417,16278545088,1609474476.0,3.0,8198519,278028
202010140300,906954.0,94848629.0,3610,12118240.0,2872,34972,2925578.0,26700.0,519417413632,144986799242,22332693632,7753370827.0,1.0,11168027,435992
202010140400,623127.0,18104345.0,3609,8702480.0,2875,6210,1556902.0,7798.0,376811999744,74424910848,14551064392,5392274032.0,0.0,8031183,275190
202010140500,796932.0,131391089.0,3610,11695605.0,2467,883,2349972.0,3668.0,348236463104,174290524160,25927969276,7920288053.0,0.0,11050077,436453
202010140600,795908.0,154999839.0,3609,11628104.0,2316,1237,2520912.0,3509.0,398195029504,189345854464,27468283064,7836572805.0,0.0,10965782,450258
202010140700,958842.0,36542925.0,3551,14297370.0,3134,22051,2706400.0,24382.0,562074436608,50167154800,6966231900,7380409754.0,86.0,15269148,445293
202010140800,1656420.0,144757305.0,3616,36059248.0,13007,47473,5814987.0,65182.0,1729290186240,189621832801,26270419292,4818487687.0,80.0,44118725,791787
202010140900,2017086.0,164891567.0,3619,53004460.0,14243,80784,11112973.0,116848.0,1324843802624,178175506808,32940591964,3534170976.0,39.0,61325433,1454670
202010141000,2076311.0,190575569.0,3621,57999491.0,16069,76350,12173949.0,115160.0,1279676483072,218971933696,40057374324,3164954790.0,60.0,67170830,1668573
202010141100,2156393.0,187576211.0,3560,59601488.0,14005,98363,12415189.0,148879.0,1354219640832,210868674788,38332494464,3098198949.0,94.0,69546660,1696362
202010141200,1713615.0,126924020.0,3617,43460674.0,8094,42759,8478143.0,72424.0,1155101301760,255055710208,25378607124,4118051728.0,19.0,51787808,1200059
202010141300,2232239.0,120297002.0,3616,42971793.0,7327,64015,8558469.0,90509.0,1247778501120,128980510720,23724707332,3351853717.0,46.0,51455196,1152803
202010141400,2007228.0,186324301.0,3560,58645680.0,11719,89944,12652539.0,121749.0,1385435886592,200427040768,37749853532,2989423200.0,56.0,67735957,1654607
202010141500,1662893.0,163091757.0,3616,49391775.0,20859,82892,11357314.0,119016.0,1495835343360,174116213760,33232471544,3088834357.0,26.0,55251932,1453667
202010141600,1222976.0,142939827.0,3613,38680800.0,8929,61318,9381502.0,95438.0,992330770432,147863288320,29309785316,2890055999.0,8.0,41398061,1267906
202010141700,923392.0,94575302.0,3610,26181747.0,5108,31484,6268590.0,58097.0,615903961088,96616936448,19194055580,5507967502.0,12.0,26938487,853768
202010141800,875880.0,51393341.0,3550,20034395.0,11758,118156,4597099.0,82347.0,702656929280,61522288128,9902510476,7122918103.0,4.0,15287497,512544
202010141900,692050.0,27567227.0,3610,8280406.0,2372,11765,2110934.0,16510.0,601091692544,34309886464,4999655864,6902114989.0,2.0,6501857,296712
202010142000,736159.0,199206575.0,3610,13650615.0,4435,4492,8831239.0,20024.0,449203121152,333958701056,84744889960,6700244569.0,0.0,5493248,303702
202010142100,604080.0,36805012.0,3609,9363649.0,2417,7670,2737906.0,8529.0,586846986240,42708570112,7071334464,6611423032.0,0.0,8156520,383896
202010142200,870080.0,48907556.0,3611,11503235.0,2464,8084,3650321.0,28649.0,1021047549440,97114515617,9648455116,5302499272.0,0.0,10000016,491440
202010142300,857963.0,48902725.0,3610,10823445.0,2207,2893,3145438.0,8389.0,844064737792,50711479808,9597349452,4426355944.0,0.0,8806341,446634
202010150000,652056.0,30650962.0,3552,8996927.0,1954,8915,2830766.0,14704.0,879552437248,325602658816,5985772052,1016233031.0,0.0,7226071,267190
202010150100,368151.0,149820835.0,3609,12307110.0,2113,3629,3879872.0,5443.0,405890927616,227823214080,25931416172,482803912.0,0.0,10766066,458210
202010150200,416909.0,81449376.0,3609,13174986.0,2479,45863,4015780.0,30501.0,430398661120,123410767443,19461787504,525595999.0,2.0,11357104,492811
202010150300,646427.0,99231418.0,3610,11671126.0,2808,2515,2587238.0,13081.0,492164939776,141289841802,23168195072,3148318761.0,1.0,9513949,456696
202010150400,723900.0,34469236.0,3611,11864610.0,2620,8065,2490823.0,12622.0,404276451328,102586853888,18077383612,4233561398.0,0.0,11376421,425605
202010150500,361485.0,99733779.0,3609,4904371.0,2095,1303,910609.0,2708.0,278892158464,118936679936,19123380660,2355596121.0,0.0,3634873,166371
202010150600,665639.0,139271246.0,3609,7905769.0,2256,1742,1353472.0,4971.0,342515801088,163183402496,23636533288,4514786308.0,1.0,7346558,264355
202010150700,909626.0,31768061.0,3551,14380123.0,3040,16354,2406579.0,20686.0,584690317312,46423552120,5829680020,4193799458.0,88.0,16289160,406744
202010150800,1701156.0,144298506.0,3617,37800131.0,10726,64054,6068829.0,107034.0,1648810891776,168097081441,26124580332,2822491542.0,94.0,47050935,790900
202010150900,2158018.0,168641461.0,3622,54859996.0,11061,86729,11110801.0,144505.0,1233802956800,198009518312,35061200520,2879686209.0,72.0,64080628,1496508
202010151000,2134453.0,179246234.0,3564,57925410.0,12596,107146,12214930.0,158181.0,973870047232,208107403776,36933085864,2689676018.0,132.0,68082988,1622192
202010151100,2265531.0,201940630.0,3624,62323720.0,13529,147024,12536779.0,192291.0,798925567488,227888397312,41481996324,2710708126.0,116.0,74377592,1938946
202010151200,1693247.0,131081652.0,3618,43977345.0,8719,76634,8292715.0,105450.0,849161778176,258066234368,25996901128,2678758773.0,38.0,52931220,1318988
202010151300,2001116.0,102341281.0,3555,34223564.0,4322,53479,7304198.0,81601.0,838983289856,110599129600,20167324140,3453099333.0,54.0,39324102,976630
202010151400,1788894.0,186173247.0,3617,51412350.0,10485,137105,11788599.0,186536.0,1364487919616,203545819648,37499396720,2870028854.0,122.0,57223687,1745445
202010151500,2005352.0,171307130.0,3618,54406470.0,11507,74808,11390536.0,115127.0,1140854952960,185011637760,35175245072,3161668797.0,37.0,63414426,1567614
202010151600,1418584.0,155342326.0,3614,43800930.0,7838,56547,9941455.0,102493.0,1062539623936,160178532352,31539894524,2967975995.0,14.0,48251528,1408018
202010151700,1149855.0,113734486.0,3551,30535508.0,5240,33994,7204654.0,46005.0,738673554944,116646608896,22910600656,4281115876.0,4.0,31578020,1057363
202010151800,996241.0,93098294.0,3611,26124043.0,11278,108939,5149430.0,56974.0,918857088000,91534704128,16710709356,4244971487.0,0.0,22446587,1031430
202010151900,877370.0,41502262.0,3611,13578636.0,2375,19814,2715827.0,20228.0,885241366016,40853047296,7636429652,4251529263.0,2.0,13079527,481789
202010152000,1008263.0,219467666.0,3611,19534562.0,3147,6065,9652091.0,21660.0,799801135104,356689783808,88281534592,4766164666.0,0.0,12653080,502750
202010152100,810601.0,67018736.0,3611,17195924.0,2509,8458,4499068.0,11010.0,807405937664,72256553121,13304386536,4371402712.0,0.0,17071945,686943
202010152200,1023875.0,67525645.0,3551,17062960.0,2170,8785,4242838.0,15522.0,824225055232,64810252288,13109660900,4136876511.0,0.0,15809700,636479
202010152300,713985.0,45179969.0,3611,11141093.0,2134,2662,3139613.0,6060.0,590893318656,45884256256,8960728360,3158432807.0,0.0,9905942,466700
202010160000,469635.0,28729280.0,3612,8422274.0,2167,7149,2639169.0,14587.0,838134060544,323698946048,5673799608,913538301.0,0.0,6927746,267195
202010160100,531808.0,229116661.0,3617,8955915.0,2023,3383,2507291.0,4746.0,561429105664,393237347840,36773434412,714323045.0,0.0,6179627,255639
202010160200,466680.0,252593758.0,3607,6399030.0,2614,51453,1373967.0,31669.0,567727240192,410044108883,42310767316,636004519.0,2.0,3169387,87603
202010160300,611603.0,251980291.0,3549,9760464.0,2606,4364,1097477.0,11275.0,682771384320,390826784906,45283052600,1595117989.0,1.0,6941520,213555
202010160400,564191.0,65474674.0,3610,9894281.0,2584,8493,1554756.0,9598.0,482472245760,188702945792,21932484996,3383222710.0,0.0,9421053,298205
202010160500,385412.0,133196823.0,3608,5683393.0,2313,917,951997.0,2628.0,346955013632,193219744768,24070172096,2774387692.0,0.0,4537815,188983
202010160600,564065.0,185622469.0,3610,8299856.0,2286,2109,1326698.0,4520.0,457684308480,270890904576,31282768696,4144024951.0,1.0,7842201,276615
202010160700,831613.0,86045948.0,3610,18581092.0,3435,120886,2883412.0,59787.0,748667287552,114600353912,15378795012,4091284768.0,90.0,20808673,937847
202010160800,1547301.0,153865581.0,3616,38467244.0,10756,86066,5943893.0,137004.0,1656194179072,175400093793,27676075524,2230059350.0,112.0,47385444,955009
202010160900,1970862.0,181019234.0,3559,56715002.0,14614,124578,11199025.0,142741.0,1670837991424,191874777464,35841254820,2409167503.0,52.0,66179732,1714876
202010161000,1915856.0,183147906.0,3621,57037892.0,16267,82995,11879613.0,118773.0,1441872075264,198858103296,37223620920,2249179293.0,50.0,65879380,1673991
202010161100,2001651.0,182390388.0,3620,57639563.0,17363,94430,12130251.0,127835.0,1438440658432,208339353088,38188180588,2339357674.0,56.0,66713221,1658440
202010161200,1530840.0,120565536.0,3557,40546987.0,9483,38081,7997669.0,78559.0,1307262971904,248807841036,23936991856,1909513226.0,40.0,47941136,1142962
202010161300,2079438.0,119514714.0,3616,41210302.0,8554,77520,8833447.0,76758.0,1349939869696,126932523520,23633823424,1996905698.0,36.0,48306499,1131364
202010161400,1947314.0,190781984.0,3618,56333470.0,16564,136815,12151078.0,180722.0,1654770347520,201979993600,38667903780,2250187354.0,58.0,64845882,1836774
202010161500,1561665.0,154227881.0,3556,48470591.0,18380,92278,10854064.0,139225.0,1402421973504,162390036992,31588940916,1899813895.0,22.0,54738098,1416508
202010161600,1061110.0,135506428.0,3614,41003632.0,9819,99586,9257767.0,91873.0,909305888768,138244188672,27573725596,1662592977.0,10.0,45420305,1234164
202010161700,733261.0,101032052.0,3611,25845903.0,6395,54043,6050593.0,67158.0,541381412864,98278973952,20082291496,2555597946.0,4.0,26534274,1010852
202010161800,767762.0,51429955.0,3611,19516122.0,12734,35285,3854716.0,37246.0,802543606784,61132582400,9692045224,4129140902.0,6.0,14951242,530015
202010161900,606746.0,26393687.0,3611,9584938.0,2111,38245,2326698.0,74555.0,580798707200,27792284672,4864122340,3709191876.0,2.0,8057597,310176
202010162000,539624.0,202081709.0,3611,12890213.0,4251,6135,8648031.0,21804.0,540870149632,339841058304,84765350140,3087739400.0,4.0,4880559,278813
202010162101,340182.0,18211994.0,3548,5821092.0,2363,7544,1628143.0,7327.0,496518414336,24626196480,3294296652,2835808484.0,0.0,4809038,309057
202010162200,721797.0,17383217.0,3611,5674884.0,2325,8302,1631878.0,10824.0,744812169728,21387835041,3121183420,3245302032.0,4.0,4069003,298393
202010162300,724382.0,25356315.0,3611,7155139.0,2255,2221,2056811.0,5519.0,641472208384,26363458048,4590881276,2084152490.0,0.0,5828342,398392
202010170000,597073.0,34144776.0,3614,10870507.0,2347,63850,3917411.0,60064.0,934262366720,211394435584,6641730952,861851905.0,0.0,9037615,400582
202010170100,690718.0,220497215.0,3625,9946025.0,2138,7011,2887453.0,7960.0,610432764928,399702950400,36151209428,754361158.0,0.0,7200558,301513
202010170201,560853.0,212464426.0,3538,11601340.0,2422,8812,2935574.0,21863.0,690804558848,431471593043,38263093628,743712947.0,2.0,9294111,380293
202010170300,747456.0,323555578.0,3611,14594308.0,2673,6755,2746926.0,13727.0,834981938176,482744137354,57657490284,1907328866.0,1.0,11440115,499504
202010170400,610590.0,126527439.0,3610,12911242.0,2630,9888,2548318.0,53039.0,537621902336,215843491328,21377782428,2359335199.0,1.0,11184412,448824
202010170500,506507.0,117663453.0,3609,8300329.0,2057,105001,2539323.0,74819.0,347214645760,174573516449,21565247064,3689964584.0,0.0,6114066,229479
202010170600,878645.0,188640254.0,3611,7825692.0,2229,4019,1361449.0,8440.0,534863877120,286990920192,31771201928,4562641830.0,0.0,7056237,248368
202010170700,874198.0,66097511.0,3611,10792594.0,2771,4083,1678603.0,4312.0,547794481152,120970498684,10884053300,4371747789.0,18.0,11411323,339775
202010170800,1138663.0,103338306.0,3554,23017073.0,5631,5761,3113480.0,7442.0,1133364024320,142068536417,17329153864,3127718135.0,27.0,27324021,513033
202010170900,1161994.0,69395951.0,3613,23000040.0,5875,6819,3855521.0,10248.0,869415769600,89982471544,12807544456,3977380846.0,26.0,26833958,616998
202010171000,1088427.0,60354569.0,3613,22833772.0,5996,8714,3953450.0,11598.0,968488456704,67691830272,11890292080,3936124761.0,13.0,26853672,636486
202010171100,1613322.0,61246812.0,3612,22566660.0,5292,8175,3889579.0,12460.0,1073663939584,67762755072,12074597496,4124815721.0,8.0,26619277,647039
202010171200,683207.0,35781987.0,3551,13910169.0,3151,4650,2459887.0,8621.0,504451945984,57395088896,6586387188,4394943722.0,0.0,15121786,425742
202010171300,499966.0,30895797.0,3610,10748422.0,2266,2092,2054225.0,4739.0,588516183040,30672672768,5623079840,4290247494.0,0.0,10814475,373048
202010171400,533626.0,34374149.0,3609,11625225.0,2308,6674,2430040.0,17586.0,461152249856,35218108928,6252677280,4638039914.0,0.0,11022740,394701
202010171500,465744.0,30698527.0,3608,10521718.0,2167,3147,1970506.0,7771.0,284636762112,30285551104,5561743816,4289867044.0,0.0,10106399,362342
202010171600,382807.0,21150162.0,3609,6557458.0,2346,2308,1566800.0,5483.0,282729299456,22929420288,3799444436,4089656636.0,0.0,5446631,246963
202010171700,333773.0,20397602.0,3607,6065400.0,2329,4001,1583695.0,8452.0,279956247040,22854635008,3655322600,3530162778.0,0.0,4568325,234277
202010171800,395699.0,34017655.0,3609,8826102.0,2206,6726,2620790.0,18615.0,594998572032,34430495744,6507942992,3583639567.0,0.0,7457042,361737
202010171900,355173.0,40574940.0,3548,9765205.0,2309,1267,2924516.0,4474.0,288495702528,42296274944,7994024008,3162006493.0,0.0,8522478,429476
202010172000,320935.0,42054329.0,3609,9814354.0,2095,941,3019072.0,3352.0,280136220672,41456385024,8328946540,2753911712.0,0.0,8620317,447088
202010172100,324632.0,36883870.0,3608,8886878.0,2227,2103,2698678.0,7150.0,591710550528,40004941312,7277664332,2699084009.0,0.0,7733003,399515
202010172200,307075.0,37303445.0,3608,9035660.0,2281,3158,2881397.0,7982.0,502102048768,38857281024,7345996320,2172127039.0,0.0,7650672,397955
202010172300,207992.0,10042758.0,3608,4018997.0,2283,900,995151.0,1555.0,235795286528,13206889984,1732537080,1895773968.0,0.0,2387833,154481
202010180000,159130.0,8098922.0,3608,3137586.0,2233,1976,771890.0,8163.0,234657844736,10536165376,1248592496,1166269714.0,0.0,1606379,120547
202010180100,358230.0,210422874.0,3609,4401263.0,2223,3310,738361.0,2288.0,451678546944,320042543616,32761579888,1312194622.0,0.0,1680422,118628
202010180200,364795.0,207708926.0,3608,4145116.0,2084,5817,656222.0,3134.0,592338152960,347339046483,35112401612,822841759.0,2.0,1238098,110257
202010180301,435009.0,253707559.0,3548,4942450.0,2112,3691,634343.0,7146.0,603012384256,364879731338,44898510484,926684703.0,1.0,1256885,105303
202010180400,294835.0,61995023.0,3609,3940326.0,2068,7678,890367.0,5837.0,860577318400,134691631616,9790892132,879558576.0,0.0,1251925,133846
202010180500,242908.0,146929968.0,3608,2921198.0,2295,1015,676041.0,2107.0,326448471040,207075054080,26448051888,1378841352.0,0.0,1233921,104209
202010180600,576729.0,169909969.0,3609,3552189.0,2329,8776,1035200.0,9460.0,476799109632,248398320801,27907417672,1341132448.0,0.0,1357825,123571
202010180700,423399.0,32530019.0,3611,3673850.0,2193,2558,937416.0,4490.0,475179376640,64153353852,5148531916,2147050774.0,0.0,1764659,148216
202010180800,648980.0,12346951.0,3609,4948891.0,2236,1468,1445443.0,3308.0,312892556288,15098032281,2151925868,6512885678.0,0.0,3006407,184035
202010180900,472999.0,16931439.0,3549,5455187.0,2106,1785,1196957.0,3317.0,245261638144,19707613560,3128096244,5304841456.0,0.0,3367018,205066
202010181000,1022937.0,18556187.0,3610,5724712.0,2327,1994,1352575.0,3264.0,623431923712,20126551040,3402022220,3913590711.0,0.0,3979136,229369
202010181100,446323.0,20280808.0,3608,6196248.0,2148,3504,1547394.0,8327.0,507664394240,22170716672,3709423924,4012247314.0,0.0,4390078,243168
202010181200,473439.0,15330554.0,3610,5434713.0,2220,22346,1446390.0,65308.0,550166422528,18384567296,2750924344,3996340998.0,0.0,3581412,204374
202010181300,390756.0,13665808.0,3609,4631184.0,2307,6110,1177682.0,19779.0,886846575104,16082503680,2420201268,3760752930.0,0.0,3073593,185875
202010181400,417527.0,15314791.0,3608,5141508.0,2213,2098,1210492.0,4711.0,558922972160,19983654912,3159165948,3984542047.0,0.0,3544337,200469
202010181500,417548.0,15928525.0,3609,5332003.0,2249,3514,1356621.0,10401.0,560282915328,18786032640,2858161624,3965030964.0,0.0,3568122,203091
202010181600,397522.0,55646670.0,3549,8827273.0,2235,2179,1290725.0,6151.0,621894155776,41357767168,8500292356,3769330596.0,0.0,7252435,207452
202010181700,345746.0,17133470.0,3608,5399923.0,2305,2517,1346840.0,8730.0,528671981568,19559197696,3061083932,3187260971.0,0.0,3758617,213740
202010181800,376405.0,17340102.0,3609,5583602.0,2381,2296,1385078.0,4234.0,789375275008,19768388096,3105140824,3556564516.0,0.0,3971194,219856
202010181900,364853.0,16094705.0,3608,5334838.0,2271,3404,1326393.0,6328.0,702119058944,18720850944,2858340144,3509024554.0,0.0,3669540,207603
202010182000,349782.0,14753712.0,3608,4886870.0,2327,1472,1253495.0,4413.0,538543529472,17731784704,2613630828,3400885610.0,0.0,3424705,192226
202010182100,331902.0,14576587.0,3609,4877459.0,2242,1181,1234868.0,2205.0,570594362368,19461614080,2573964368,3299047220.0,0.0,3436307,196518
202010182200,274955.0,11347582.0,3608,4157828.0,2238,908,1041834.0,2550.0,491240631296,15279930880,1940268880,2550295085.0,0.0,2677452,165189
202010182300,195289.0,8552799.0,3548,3785091.0,2350,2904,971323.0,5099.0,220062005248,11731998208,1404158492,1550595060.0,0.0,2041274,138804
202010190000,245026.0,7776490.0,3615,4387956.0,2116,6116,1010113.0,12625.0,460900740096,193701134336,1248351448,393683475.0,0.0,2847975,64904
202010190100,386498.0,240966032.0,3609,4352524.0,2160,3515,720645.0,2478.0,541366941696,391811205632,37349563320,577947296.0,0.0,1217568,30128
202010190200,484885.0,240641047.0,3609,5905692.0,3073,7802,858163.0,14363.0,614206406656,394611790419,40076896580,796285699.0,2.0,3274291,66622
202010190300,505157.0,253022903.0,3609,4713942.0,2270,6056,706529.0,10813.0,762212059136,441528279178,56480129772,1019469313.0,1.0,1410128,114785
202010190400,232008.0,58289815.0,3608,3228501.0,2170,5585,864990.0,5332.0,336515313152,124464698368,9104629920,931117208.0,0.0,1225498,131815
202010190500,252821.0,227996660.0,3548,3011976.0,2076,2343,704123.0,8376.0,362300525056,284602722304,39972154616,1101351389.0,0.0,1329760,110386
202010190600,255748.0,79347807.0,3608,3380298.0,2330,1453,830705.0,2621.0,327084989440,131586689024,12869708424,1475868416.0,2.0,1853124,132184
202010190700,759817.0,19407540.0,3609,10258902.0,3369,16300,1771070.0,20129.0,622667353088,41361198712,3531425348,3573323447.0,124.0,11379578,256260
202010190800,1614210.0,94491805.0,3617,31716905.0,9926,61682,5489893.0,75593.0,1934080821760,133132663905,18520921984,2526254035.0,116.0,40657827,693149
202010190900,2037113.0,147779672.0,3621,50451818.0,12098,73583,10037923.0,94076.0,1412105471488,167666175580,29686952048,2862844782.0,76.0,59609344,1313986
202010191000,2032319.0,169360097.0,3561,53976110.0,15268,71777,11324971.0,110589.0,1105749233664,185634661376,34922478308,2871444461.0,38.0,63130388,1491265
202010191100,2090588.0,185532012.0,3621,57654579.0,16053,126706,12779233.0,131772.0,926361095168,204038828544,38060776452,3034702219.0,70.0,67643710,1631133
202010191200,1597721.0,108195038.0,3617,37381171.0,9657,39351,7523992.0,73024.0,944707492864,236951894528,21719568900,2812387530.0,26.0,45611550,1023628
202010191300,2143353.0,103189412.0,3555,35738165.0,8335,64667,7711453.0,84573.0,1683916319744,111516795904,20421995296,2753883944.0,42.0,41914652,959320
