,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE
783,20200928150034,CONFOP0,DB CPU,2852047737,3572.421,708.06
784,20200928000044,SYS$BACKGROUND,DB CPU,2663785985,,
785,20200928010016,SYS$BACKGROUND,DB CPU,2666045878,3627.158,623.05
786,20200928020043,SYS$BACKGROUND,DB CPU,2668122633,3565.479,582.46
787,20200928030009,SYS$BACKGROUND,DB CPU,2670105492,3629.821,546.27
788,20200928040038,SYS$BACKGROUND,DB CPU,2671874843,3569.797,495.64
789,20200928050008,SYS$BACKGROUND,DB CPU,2673955383,3631.172,572.97
790,20200928060039,SYS$BACKGROUND,DB CPU,2675932523,3566.174,554.41
791,20200928070006,SYS$BACKGROUND,DB CPU,2678367350,3633.774,670.05
792,20200928080039,SYS$BACKGROUND,DB CPU,2680936037,3563.093,720.91
793,20200928090002,SYS$BACKGROUND,DB CPU,2683302017,3621.073,653.39
794,20200928100024,SYS$BACKGROUND,DB CPU,2685895668,3621.707,716.14
795,20200928110045,SYS$BACKGROUND,DB CPU,2688377259,3563.093,696.47
796,20200928120008,SYS$BACKGROUND,DB CPU,2690939795,3621.546,707.58
797,20200928130030,SYS$BACKGROUND,DB CPU,2693346982,3631.056,662.94
798,20200928140101,SYS$BACKGROUND,DB CPU,2695477698,3573.355,596.28
799,20200928150034,SYS$BACKGROUND,DB CPU,2697848504,3572.421,663.64
800,20200928000044,SYS$USERS,DB CPU,22080545134,,
801,20200928010016,SYS$USERS,DB CPU,22108708500,3627.158,7764.58
802,20200928020043,SYS$USERS,DB CPU,22114424412,3565.479,1603.13
803,20200928030009,SYS$USERS,DB CPU,22119323217,3629.821,1349.6
804,20200928040038,SYS$USERS,DB CPU,22123078579,3569.797,1051.98
805,20200928050008,SYS$USERS,DB CPU,22133554881,3631.172,2885.1
806,20200928060039,SYS$USERS,DB CPU,22140063932,3566.174,1825.22
807,20200928070006,SYS$USERS,DB CPU,22156932793,3633.774,4642.24
808,20200928080039,SYS$USERS,DB CPU,22167084864,3563.093,2849.23
809,20200928090002,SYS$USERS,DB CPU,22174037868,3621.073,1920.15
810,20200928100024,SYS$USERS,DB CPU,22182269409,3621.707,2272.83
811,20200928110045,SYS$USERS,DB CPU,22188948277,3563.093,1874.46
812,20200928120008,SYS$USERS,DB CPU,22198365027,3621.546,2600.2
813,20200928130030,SYS$USERS,DB CPU,22201870443,3631.056,965.4
814,20200928140101,SYS$USERS,DB CPU,22209887227,3573.355,2243.49
815,20200928150034,SYS$USERS,DB CPU,22214852070,3572.421,1389.77
816,20200928000044,CONFOP0,sql execute elapsed time,902003149,,
817,20200928010016,CONFOP0,sql execute elapsed time,902772908,3627.158,212.22
818,20200928020043,CONFOP0,sql execute elapsed time,903490918,3565.479,201.38
819,20200928030009,CONFOP0,sql execute elapsed time,904635463,3629.821,315.32
820,20200928040038,CONFOP0,sql execute elapsed time,905438229,3569.797,224.88
821,20200928050008,CONFOP0,sql execute elapsed time,906295468,3631.172,236.08
822,20200928060039,CONFOP0,sql execute elapsed time,906991170,3566.174,195.08
823,20200928070006,CONFOP0,sql execute elapsed time,907762579,3633.774,212.29
824,20200928080039,CONFOP0,sql execute elapsed time,908376248,3563.093,172.23
825,20200928090002,CONFOP0,sql execute elapsed time,909051774,3621.073,186.55
826,20200928100024,CONFOP0,sql execute elapsed time,909731806,3621.707,187.77
827,20200928110045,CONFOP0,sql execute elapsed time,910726380,3563.093,279.13
828,20200928120008,CONFOP0,sql execute elapsed time,911406050,3621.546,187.67
829,20200928130030,CONFOP0,sql execute elapsed time,912200688,3631.056,218.84
830,20200928140101,CONFOP0,sql execute elapsed time,913083844,3573.355,247.15
831,20200928150034,CONFOP0,sql execute elapsed time,913940213,3572.421,239.72
832,20200928000044,SYS$BACKGROUND,sql execute elapsed time,1504822581,,
833,20200928010016,SYS$BACKGROUND,sql execute elapsed time,1505845801,3627.158,282.1
834,20200928020043,SYS$BACKGROUND,sql execute elapsed time,1506352771,3565.479,142.19
835,20200928030009,SYS$BACKGROUND,sql execute elapsed time,1506859542,3629.821,139.61
836,20200928040038,SYS$BACKGROUND,sql execute elapsed time,1507253676,3569.797,110.41
837,20200928050008,SYS$BACKGROUND,sql execute elapsed time,1507735255,3631.172,132.62
838,20200928060039,SYS$BACKGROUND,sql execute elapsed time,1508208447,3566.174,132.69
839,20200928070006,SYS$BACKGROUND,sql execute elapsed time,1509407654,3633.774,330.02
840,20200928080039,SYS$BACKGROUND,sql execute elapsed time,1510236802,3563.093,232.7
841,20200928090002,SYS$BACKGROUND,sql execute elapsed time,1510964983,3621.073,201.1
842,20200928100024,SYS$BACKGROUND,sql execute elapsed time,1511745323,3621.707,215.46
843,20200928110045,SYS$BACKGROUND,sql execute elapsed time,1514430372,3563.093,753.57
844,20200928120008,SYS$BACKGROUND,sql execute elapsed time,1515235405,3621.546,222.29
845,20200928130030,SYS$BACKGROUND,sql execute elapsed time,1516273085,3631.056,285.78
846,20200928140101,SYS$BACKGROUND,sql execute elapsed time,1517193979,3573.355,257.71
847,20200928150034,SYS$BACKGROUND,sql execute elapsed time,1518258835,3572.421,298.08
848,20200928000044,SYS$USERS,sql execute elapsed time,63746867566,,
849,20200928010016,SYS$USERS,sql execute elapsed time,63823840241,3627.158,21221.21
850,20200928020043,SYS$USERS,sql execute elapsed time,63835731321,3565.479,3335.06
851,20200928030009,SYS$USERS,sql execute elapsed time,63843806572,3629.821,2224.7
852,20200928040038,SYS$USERS,sql execute elapsed time,63849740192,3569.797,1662.17
853,20200928050008,SYS$USERS,sql execute elapsed time,63873059608,3631.172,6422.01
854,20200928060039,SYS$USERS,sql execute elapsed time,63889683171,3566.174,4661.46
855,20200928070006,SYS$USERS,sql execute elapsed time,63907430001,3633.774,4883.86
856,20200928080039,SYS$USERS,sql execute elapsed time,63931209805,3563.093,6673.92
857,20200928090002,SYS$USERS,sql execute elapsed time,63945543324,3621.073,3958.36
858,20200928100024,SYS$USERS,sql execute elapsed time,63962394014,3621.707,4652.69
859,20200928110045,SYS$USERS,sql execute elapsed time,63975718776,3563.093,3739.66
860,20200928120008,SYS$USERS,sql execute elapsed time,64001277428,3621.546,7057.39
861,20200928130030,SYS$USERS,sql execute elapsed time,64008489969,3631.056,1986.35
862,20200928140101,SYS$USERS,sql execute elapsed time,64032280563,3573.355,6657.78
863,20200928150034,SYS$USERS,sql execute elapsed time,64045686054,3572.421,3752.49
864,20200928000044,CONFOP0,gc cr blocks received,0,,
865,20200928010016,CONFOP0,gc cr blocks received,0,3627.158,0.0
866,20200928020043,CONFOP0,gc cr blocks received,0,3565.479,0.0
867,20200928030009,CONFOP0,gc cr blocks received,0,3629.821,0.0
868,20200928040038,CONFOP0,gc cr blocks received,0,3569.797,0.0
869,20200928050008,CONFOP0,gc cr blocks received,0,3631.172,0.0
870,20200928060039,CONFOP0,gc cr blocks received,0,3566.174,0.0
871,20200928070006,CONFOP0,gc cr blocks received,0,3633.774,0.0
872,20200928080039,CONFOP0,gc cr blocks received,0,3563.093,0.0
873,20200928090002,CONFOP0,gc cr blocks received,0,3621.073,0.0
874,20200928100024,CONFOP0,gc cr blocks received,0,3621.707,0.0
875,20200928110045,CONFOP0,gc cr blocks received,0,3563.093,0.0
876,20200928120008,CONFOP0,gc cr blocks received,0,3621.546,0.0
877,20200928130030,CONFOP0,gc cr blocks received,0,3631.056,0.0
878,20200928140101,CONFOP0,gc cr blocks received,0,3573.355,0.0
879,20200928150034,CONFOP0,gc cr blocks received,0,3572.421,0.0
880,20200928000044,SYS$BACKGROUND,gc cr blocks received,0,,
881,20200928010016,SYS$BACKGROUND,gc cr blocks received,0,3627.158,0.0
882,20200928020043,SYS$BACKGROUND,gc cr blocks received,0,3565.479,0.0
883,20200928030009,SYS$BACKGROUND,gc cr blocks received,0,3629.821,0.0
884,20200928040038,SYS$BACKGROUND,gc cr blocks received,0,3569.797,0.0
885,20200928050008,SYS$BACKGROUND,gc cr blocks received,0,3631.172,0.0
886,20200928060039,SYS$BACKGROUND,gc cr blocks received,0,3566.174,0.0
887,20200928070006,SYS$BACKGROUND,gc cr blocks received,0,3633.774,0.0
888,20200928080039,SYS$BACKGROUND,gc cr blocks received,0,3563.093,0.0
889,20200928090002,SYS$BACKGROUND,gc cr blocks received,0,3621.073,0.0
890,20200928100024,SYS$BACKGROUND,gc cr blocks received,0,3621.707,0.0
891,20200928110045,SYS$BACKGROUND,gc cr blocks received,0,3563.093,0.0
892,20200928120008,SYS$BACKGROUND,gc cr blocks received,0,3621.546,0.0
893,20200928130030,SYS$BACKGROUND,gc cr blocks received,0,3631.056,0.0
894,20200928140101,SYS$BACKGROUND,gc cr blocks received,0,3573.355,0.0
895,20200928150034,SYS$BACKGROUND,gc cr blocks received,0,3572.421,0.0
896,20200928000044,SYS$USERS,gc cr blocks received,0,,
897,20200928010016,SYS$USERS,gc cr blocks received,0,3627.158,0.0
898,20200928020043,SYS$USERS,gc cr blocks received,0,3565.479,0.0
899,20200928030009,SYS$USERS,gc cr blocks received,0,3629.821,0.0
900,20200928040038,SYS$USERS,gc cr blocks received,0,3569.797,0.0
901,20200928050008,SYS$USERS,gc cr blocks received,0,3631.172,0.0
902,20200928060039,SYS$USERS,gc cr blocks received,0,3566.174,0.0
903,20200928070006,SYS$USERS,gc cr blocks received,0,3633.774,0.0
904,20200928080039,SYS$USERS,gc cr blocks received,0,3563.093,0.0
905,20200928090002,SYS$USERS,gc cr blocks received,0,3621.073,0.0
906,20200928100024,SYS$USERS,gc cr blocks received,0,3621.707,0.0
907,20200928110045,SYS$USERS,gc cr blocks received,0,3563.093,0.0
908,20200928120008,SYS$USERS,gc cr blocks received,0,3621.546,0.0
909,20200928130030,SYS$USERS,gc cr blocks received,0,3631.056,0.0
910,20200928140101,SYS$USERS,gc cr blocks received,0,3573.355,0.0
911,20200928150034,SYS$USERS,gc cr blocks received,0,3572.421,0.0
912,20200928000044,CONFOP0,user calls,493828,,
913,20200928010016,CONFOP0,user calls,494306,3627.158,0.13
914,20200928020043,CONFOP0,user calls,494764,3565.479,0.13
915,20200928030009,CONFOP0,user calls,495232,3629.821,0.13
916,20200928040038,CONFOP0,user calls,495700,3569.797,0.13
917,20200928050008,CONFOP0,user calls,496168,3631.172,0.13
918,20200928060039,CONFOP0,user calls,496624,3566.174,0.13
919,20200928070006,CONFOP0,user calls,497092,3633.774,0.13
920,20200928080039,CONFOP0,user calls,497560,3563.093,0.13
921,20200928090002,CONFOP0,user calls,498028,3621.073,0.13
922,20200928100024,CONFOP0,user calls,498496,3621.707,0.13
923,20200928110045,CONFOP0,user calls,498964,3563.093,0.13
924,20200928120008,CONFOP0,user calls,499432,3621.546,0.13
925,20200928130030,CONFOP0,user calls,499900,3631.056,0.13
926,20200928140101,CONFOP0,user calls,500368,3573.355,0.13
927,20200928150034,CONFOP0,user calls,500842,3572.421,0.13
928,20200928000044,SYS$BACKGROUND,user calls,2928101,,
929,20200928010016,SYS$BACKGROUND,user calls,2931085,3627.158,0.82
930,20200928020043,SYS$BACKGROUND,user calls,2933941,3565.479,0.8
931,20200928030009,SYS$BACKGROUND,user calls,2936821,3629.821,0.79
932,20200928040038,SYS$BACKGROUND,user calls,2939501,3569.797,0.75
933,20200928050008,SYS$BACKGROUND,user calls,2942301,3631.172,0.77
934,20200928060039,SYS$BACKGROUND,user calls,2944973,3566.174,0.75
935,20200928070006,SYS$BACKGROUND,user calls,2947917,3633.774,0.81
936,20200928080039,SYS$BACKGROUND,user calls,2950741,3563.093,0.79
937,20200928090002,SYS$BACKGROUND,user calls,2953453,3621.073,0.75
938,20200928100024,SYS$BACKGROUND,user calls,2956268,3621.707,0.78
939,20200928110045,SYS$BACKGROUND,user calls,2958939,3563.093,0.75
940,20200928120008,SYS$BACKGROUND,user calls,2961882,3621.546,0.81
941,20200928130030,SYS$BACKGROUND,user calls,2964761,3631.056,0.79
942,20200928140101,SYS$BACKGROUND,user calls,2967448,3573.355,0.75
943,20200928150034,SYS$BACKGROUND,user calls,2970223,3572.421,0.78
944,20200928000044,SYS$USERS,user calls,10811051,,
945,20200928010016,SYS$USERS,user calls,10814882,3627.158,1.06
946,20200928020043,SYS$USERS,user calls,10818569,3565.479,1.03
947,20200928030009,SYS$USERS,user calls,10822301,3629.821,1.03
948,20200928040038,SYS$USERS,user calls,10825985,3569.797,1.03
949,20200928050008,SYS$USERS,user calls,10830670,3631.172,1.29
950,20200928060039,SYS$USERS,user calls,10835337,3566.174,1.31
951,20200928070006,SYS$USERS,user calls,10841042,3633.774,1.57
952,20200928080039,SYS$USERS,user calls,10846623,3563.093,1.57
953,20200928090002,SYS$USERS,user calls,10850402,3621.073,1.04
954,20200928100024,SYS$USERS,user calls,10855905,3621.707,1.52
955,20200928110045,SYS$USERS,user calls,10860137,3563.093,1.19
956,20200928120008,SYS$USERS,user calls,10865638,3621.546,1.52
957,20200928130030,SYS$USERS,user calls,10869345,3631.056,1.02
958,20200928140101,SYS$USERS,user calls,10874809,3573.355,1.53
959,20200928150034,SYS$USERS,user calls,10878545,3572.421,1.05
960,20200928000044,CONFOP0,session logical reads,3104969,,
961,20200928010016,CONFOP0,session logical reads,3107916,3627.158,0.81
962,20200928020043,CONFOP0,session logical reads,3110358,3565.479,0.68
963,20200928030009,CONFOP0,session logical reads,3112794,3629.821,0.67
964,20200928040038,CONFOP0,session logical reads,3115232,3569.797,0.68
965,20200928050008,CONFOP0,session logical reads,3117681,3631.172,0.67
966,20200928060039,CONFOP0,session logical reads,3120087,3566.174,0.67
967,20200928070006,CONFOP0,session logical reads,3124228,3633.774,1.14
968,20200928080039,CONFOP0,session logical reads,3126668,3563.093,0.68
969,20200928090002,CONFOP0,session logical reads,3129106,3621.073,0.67
970,20200928100024,CONFOP0,session logical reads,3131543,3621.707,0.67
971,20200928110045,CONFOP0,session logical reads,3137582,3563.093,1.69
972,20200928120008,CONFOP0,session logical reads,3140050,3621.546,0.68
973,20200928130030,CONFOP0,session logical reads,3142484,3631.056,0.67
974,20200928140101,CONFOP0,session logical reads,3144922,3573.355,0.68
975,20200928150034,CONFOP0,session logical reads,3147362,3572.421,0.68
976,20200928000044,SYS$BACKGROUND,session logical reads,2744084223,,
977,20200928010016,SYS$BACKGROUND,session logical reads,2746946883,3627.158,789.23
978,20200928020043,SYS$BACKGROUND,session logical reads,2749777025,3565.479,793.76
979,20200928030009,SYS$BACKGROUND,session logical reads,2752519251,3629.821,755.47
980,20200928040038,SYS$BACKGROUND,session logical reads,2755269864,3569.797,770.52
981,20200928050008,SYS$BACKGROUND,session logical reads,2758522092,3631.172,895.64
982,20200928060039,SYS$BACKGROUND,session logical reads,2761306441,3566.174,780.77
983,20200928070006,SYS$BACKGROUND,session logical reads,2764118690,3633.774,773.92
984,20200928080039,SYS$BACKGROUND,session logical reads,2766869173,3563.093,771.94
985,20200928090002,SYS$BACKGROUND,session logical reads,2769623979,3621.073,760.77
986,20200928100024,SYS$BACKGROUND,session logical reads,2772408567,3621.707,768.86
987,20200928110045,SYS$BACKGROUND,session logical reads,2775232045,3563.093,792.42
988,20200928120008,SYS$BACKGROUND,session logical reads,2777998803,3621.546,763.97
989,20200928130030,SYS$BACKGROUND,session logical reads,2780739760,3631.056,754.86
990,20200928140101,SYS$BACKGROUND,session logical reads,2783475471,3573.355,765.59
991,20200928150034,SYS$BACKGROUND,session logical reads,2786199604,3572.421,762.55
992,20200928000044,SYS$USERS,session logical reads,2528374500,,
993,20200928010016,SYS$USERS,session logical reads,2534164826,3627.158,1596.38
994,20200928020043,SYS$USERS,session logical reads,2534332378,3565.479,46.99
995,20200928030009,SYS$USERS,session logical reads,2534400430,3629.821,18.75
996,20200928040038,SYS$USERS,session logical reads,2534442824,3569.797,11.88
997,20200928050008,SYS$USERS,session logical reads,2534592791,3631.172,41.3
998,20200928060039,SYS$USERS,session logical reads,2534973335,3566.174,106.71
999,20200928070006,SYS$USERS,session logical reads,2535406048,3633.774,119.08
1000,20200928080039,SYS$USERS,session logical reads,2535540609,3563.093,37.77
1001,20200928090002,SYS$USERS,session logical reads,2535672460,3621.073,36.41
1002,20200928100024,SYS$USERS,session logical reads,2535791348,3621.707,32.83
1003,20200928110045,SYS$USERS,session logical reads,2535909068,3563.093,33.04
1004,20200928120008,SYS$USERS,session logical reads,2536191145,3621.546,77.89
1005,20200928130030,SYS$USERS,session logical reads,2536234548,3631.056,11.95
1006,20200928140101,SYS$USERS,session logical reads,2536353574,3573.355,33.31
1007,20200928150034,SYS$USERS,session logical reads,2536463340,3572.421,30.73
1008,20200928000044,CONFOP0,workarea executions - optimal,127178,,
1009,20200928010016,CONFOP0,workarea executions - optimal,127298,3627.158,0.03
1010,20200928020043,CONFOP0,workarea executions - optimal,127394,3565.479,0.03
1011,20200928030009,CONFOP0,workarea executions - optimal,127490,3629.821,0.03
1012,20200928040038,CONFOP0,workarea executions - optimal,127586,3569.797,0.03
1013,20200928050008,CONFOP0,workarea executions - optimal,127682,3631.172,0.03
1014,20200928060039,CONFOP0,workarea executions - optimal,127777,3566.174,0.03
1015,20200928070006,CONFOP0,workarea executions - optimal,127968,3633.774,0.05
1016,20200928080039,CONFOP0,workarea executions - optimal,128064,3563.093,0.03
1017,20200928090002,CONFOP0,workarea executions - optimal,128160,3621.073,0.03
1018,20200928100024,CONFOP0,workarea executions - optimal,128256,3621.707,0.03
1019,20200928110045,CONFOP0,workarea executions - optimal,128515,3563.093,0.07
1020,20200928120008,CONFOP0,workarea executions - optimal,128611,3621.546,0.03
1021,20200928130030,CONFOP0,workarea executions - optimal,128707,3631.056,0.03
1022,20200928140101,CONFOP0,workarea executions - optimal,128803,3573.355,0.03
1023,20200928150034,CONFOP0,workarea executions - optimal,128899,3572.421,0.03
1024,20200928000044,SYS$BACKGROUND,workarea executions - optimal,3548055,,
1025,20200928010016,SYS$BACKGROUND,workarea executions - optimal,3552113,3627.158,1.12
1026,20200928020043,SYS$BACKGROUND,workarea executions - optimal,3554659,3565.479,0.71
1027,20200928030009,SYS$BACKGROUND,workarea executions - optimal,3556596,3629.821,0.53
1028,20200928040038,SYS$BACKGROUND,workarea executions - optimal,3558701,3569.797,0.59
1029,20200928050008,SYS$BACKGROUND,workarea executions - optimal,3561817,3631.172,0.86
1030,20200928060039,SYS$BACKGROUND,workarea executions - optimal,3564660,3566.174,0.8
1031,20200928070006,SYS$BACKGROUND,workarea executions - optimal,3567579,3633.774,0.8
1032,20200928080039,SYS$BACKGROUND,workarea executions - optimal,3570248,3563.093,0.75
1033,20200928090002,SYS$BACKGROUND,workarea executions - optimal,3572338,3621.073,0.58
1034,20200928100024,SYS$BACKGROUND,workarea executions - optimal,3575078,3621.707,0.76
1035,20200928110045,SYS$BACKGROUND,workarea executions - optimal,3577767,3563.093,0.75
1036,20200928120008,SYS$BACKGROUND,workarea executions - optimal,3580854,3621.546,0.85
1037,20200928130030,SYS$BACKGROUND,workarea executions - optimal,3582691,3631.056,0.51
1038,20200928140101,SYS$BACKGROUND,workarea executions - optimal,3585325,3573.355,0.74
1039,20200928150034,SYS$BACKGROUND,workarea executions - optimal,3587258,3572.421,0.54
1040,20200928000044,SYS$USERS,workarea executions - optimal,4019764,,
1041,20200928010016,SYS$USERS,workarea executions - optimal,4025346,3627.158,1.54
1042,20200928020043,SYS$USERS,workarea executions - optimal,4027016,3565.479,0.47
1043,20200928030009,SYS$USERS,workarea executions - optimal,4029084,3629.821,0.57
1044,20200928040038,SYS$USERS,workarea executions - optimal,4030327,3569.797,0.35
1045,20200928050008,SYS$USERS,workarea executions - optimal,4033469,3631.172,0.87
1046,20200928060039,SYS$USERS,workarea executions - optimal,4035318,3566.174,0.52
1047,20200928070006,SYS$USERS,workarea executions - optimal,4037538,3633.774,0.61
1048,20200928080039,SYS$USERS,workarea executions - optimal,4040462,3563.093,0.82
1049,20200928090002,SYS$USERS,workarea executions - optimal,4043086,3621.073,0.72
1050,20200928100024,SYS$USERS,workarea executions - optimal,4045530,3621.707,0.67
1051,20200928110045,SYS$USERS,workarea executions - optimal,4047645,3563.093,0.59
1052,20200928120008,SYS$USERS,workarea executions - optimal,4050203,3621.546,0.71
1053,20200928130030,SYS$USERS,workarea executions - optimal,4051577,3631.056,0.38
1054,20200928140101,SYS$USERS,workarea executions - optimal,4054016,3573.355,0.68
1055,20200928150034,SYS$USERS,workarea executions - optimal,4055719,3572.421,0.48
1056,20200928000044,CONFOP0,user I/O wait time,44979012,,
1057,20200928010016,CONFOP0,user I/O wait time,45044380,3627.158,18.02
1058,20200928020043,CONFOP0,user I/O wait time,45060342,3565.479,4.48
1059,20200928030009,CONFOP0,user I/O wait time,45072171,3629.821,3.26
1060,20200928040038,CONFOP0,user I/O wait time,45081059,3569.797,2.49
1061,20200928050008,CONFOP0,user I/O wait time,45139181,3631.172,16.01
1062,20200928060039,CONFOP0,user I/O wait time,45144632,3566.174,1.53
1063,20200928070006,CONFOP0,user I/O wait time,45186692,3633.774,11.57
1064,20200928080039,CONFOP0,user I/O wait time,45194829,3563.093,2.28
1065,20200928090002,CONFOP0,user I/O wait time,45201625,3621.073,1.88
1066,20200928100024,CONFOP0,user I/O wait time,45209963,3621.707,2.3
1067,20200928110045,CONFOP0,user I/O wait time,45330093,3563.093,33.72
1068,20200928120008,CONFOP0,user I/O wait time,45338175,3621.546,2.23
1069,20200928130030,CONFOP0,user I/O wait time,45344452,3631.056,1.73
1070,20200928140101,CONFOP0,user I/O wait time,45354249,3573.355,2.74
1071,20200928150034,CONFOP0,user I/O wait time,45366643,3572.421,3.47
1072,20200928000044,SYS$BACKGROUND,user I/O wait time,6399921010,,
1073,20200928010016,SYS$BACKGROUND,user I/O wait time,6410162660,3627.158,2823.6
1074,20200928020043,SYS$BACKGROUND,user I/O wait time,6412194033,3565.479,569.73
1075,20200928030009,SYS$BACKGROUND,user I/O wait time,6413556698,3629.821,375.41
1076,20200928040038,SYS$BACKGROUND,user I/O wait time,6414253008,3569.797,195.06
1077,20200928050008,SYS$BACKGROUND,user I/O wait time,6424566102,3631.172,2840.16
1078,20200928060039,SYS$BACKGROUND,user I/O wait time,6429940610,3566.174,1507.08
1079,20200928070006,SYS$BACKGROUND,user I/O wait time,6434177106,3633.774,1165.87
1080,20200928080039,SYS$BACKGROUND,user I/O wait time,6437841563,3563.093,1028.45
1081,20200928090002,SYS$BACKGROUND,user I/O wait time,6440470423,3621.073,725.99
1082,20200928100024,SYS$BACKGROUND,user I/O wait time,6442880568,3621.707,665.47
1083,20200928110045,SYS$BACKGROUND,user I/O wait time,6449567111,3563.093,1876.61
1084,20200928120008,SYS$BACKGROUND,user I/O wait time,6453667469,3621.546,1132.21
1085,20200928130030,SYS$BACKGROUND,user I/O wait time,6456760036,3631.056,851.7
1086,20200928140101,SYS$BACKGROUND,user I/O wait time,6458065177,3573.355,365.24
1087,20200928150034,SYS$BACKGROUND,user I/O wait time,6458856724,3572.421,221.57
1088,20200928000044,SYS$USERS,user I/O wait time,10611754328,,
1089,20200928010016,SYS$USERS,user I/O wait time,10626120809,3627.158,3960.81
1090,20200928020043,SYS$USERS,user I/O wait time,10628361138,3565.479,628.34
1091,20200928030009,SYS$USERS,user I/O wait time,10629331198,3629.821,267.25
1092,20200928040038,SYS$USERS,user I/O wait time,10629548484,3569.797,60.87
1093,20200928050008,SYS$USERS,user I/O wait time,10631864887,3631.172,637.92
1094,20200928060039,SYS$USERS,user I/O wait time,10640517664,3566.174,2426.35
1095,20200928070006,SYS$USERS,user I/O wait time,10647296860,3633.774,1865.61
1096,20200928080039,SYS$USERS,user I/O wait time,10648317233,3563.093,286.37
1097,20200928090002,SYS$USERS,user I/O wait time,10649331247,3621.073,280.03
1098,20200928100024,SYS$USERS,user I/O wait time,10650078426,3621.707,206.31
1099,20200928110045,SYS$USERS,user I/O wait time,10651174225,3563.093,307.54
1100,20200928120008,SYS$USERS,user I/O wait time,10658803058,3621.546,2106.51
1101,20200928130030,SYS$USERS,user I/O wait time,10658993551,3631.056,52.46
1102,20200928140101,SYS$USERS,user I/O wait time,10659886669,3573.355,249.94
1103,20200928150034,SYS$USERS,user I/O wait time,10660150213,3572.421,73.77
1104,20200928000044,CONFOP0,DB time,3821683283,,
1105,20200928010016,CONFOP0,DB time,3824791077,3627.158,856.81
1106,20200928020043,CONFOP0,DB time,3827741341,3565.479,827.45
1107,20200928030009,CONFOP0,DB time,3830193408,3629.821,675.53
1108,20200928040038,CONFOP0,DB time,3832715354,3569.797,706.47
1109,20200928050008,CONFOP0,DB time,3835553092,3631.172,781.49
1110,20200928060039,CONFOP0,DB time,3837913232,3566.174,661.81
1111,20200928070006,CONFOP0,DB time,3841149047,3633.774,890.48
1112,20200928080039,CONFOP0,DB time,3843342760,3563.093,615.68
1113,20200928090002,CONFOP0,DB time,3845361686,3621.073,557.55
1114,20200928100024,CONFOP0,DB time,3847408758,3621.707,565.22
1115,20200928110045,CONFOP0,DB time,3850410259,3563.093,842.39
1116,20200928120008,CONFOP0,DB time,3852816501,3621.546,664.42
1117,20200928130030,CONFOP0,DB time,3855400659,3631.056,711.68
1118,20200928140101,CONFOP0,DB time,3858317676,3573.355,816.32
1119,20200928150034,CONFOP0,DB time,3861151041,3572.421,793.12
1120,20200928000044,SYS$BACKGROUND,DB time,6493702595,,
1121,20200928010016,SYS$BACKGROUND,DB time,6498260477,3627.158,1256.6
1122,20200928020043,SYS$BACKGROUND,DB time,6502682791,3565.479,1240.31
1123,20200928030009,SYS$BACKGROUND,DB time,6506582722,3629.821,1074.41
1124,20200928040038,SYS$BACKGROUND,DB time,6510449139,3569.797,1083.09
1125,20200928050008,SYS$BACKGROUND,DB time,6514169002,3631.172,1024.42
1126,20200928060039,SYS$BACKGROUND,DB time,6518147392,3566.174,1115.59
1127,20200928070006,SYS$BACKGROUND,DB time,6524347355,3633.774,1706.2
1128,20200928080039,SYS$BACKGROUND,DB time,6529755781,3563.093,1517.9
1129,20200928090002,SYS$BACKGROUND,DB time,6534255728,3621.073,1242.71
1130,20200928100024,SYS$BACKGROUND,DB time,6538929833,3621.707,1290.58
1131,20200928110045,SYS$BACKGROUND,DB time,6545997457,3563.093,1983.56
1132,20200928120008,SYS$BACKGROUND,DB time,6551088697,3621.546,1405.82
1133,20200928130030,SYS$BACKGROUND,DB time,6557862391,3631.056,1865.49
1134,20200928140101,SYS$BACKGROUND,DB time,6564692875,3573.355,1911.5
1135,20200928150034,SYS$BACKGROUND,DB time,6571685528,3572.421,1957.4
1136,20200928000044,SYS$USERS,DB time,97335160316,,
1137,20200928010016,SYS$USERS,DB time,97448614122,3627.158,31278.98
1138,20200928020043,SYS$USERS,DB time,97464029852,3565.479,4323.61
1139,20200928030009,SYS$USERS,DB time,97474534222,3629.821,2893.91
1140,20200928040038,SYS$USERS,DB time,97483203560,3569.797,2428.52
1141,20200928050008,SYS$USERS,DB time,97515172808,3631.172,8804.11
1142,20200928060039,SYS$USERS,DB time,97537779884,3566.174,6339.31
1143,20200928070006,SYS$USERS,DB time,97577248024,3633.774,10861.47
1144,20200928080039,SYS$USERS,DB time,97606693007,3563.093,8263.88
1145,20200928090002,SYS$USERS,DB time,97633505321,3621.073,7404.52
1146,20200928100024,SYS$USERS,DB time,97655770419,3621.707,6147.68
1147,20200928110045,SYS$USERS,DB time,97674510401,3563.093,5259.47
1148,20200928120008,SYS$USERS,DB time,97706704727,3621.546,8889.66
1149,20200928130030,SYS$USERS,DB time,97716892967,3631.056,2805.86
1150,20200928140101,SYS$USERS,DB time,97746501866,3573.355,8286.02
1151,20200928150034,SYS$USERS,DB time,97764176178,3572.421,4947.43
1152,20200928000044,CONFOP0,user rollbacks,7,,
1153,20200928010016,CONFOP0,user rollbacks,7,3627.158,0.0
