,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE,SERVICE_NAME,SUM(VALUE)
200,20201103000026,SO_EPS_X1,application wait time,21291334659,,,SO_EPS_X1,68869187691138
201,20201103000026,SO_ESBBWP_X1,application wait time,5954274276,,,SO_ESBBWP_X1,1037326090581340
202,20201103000026,SO_ICE_X1,application wait time,5175393072,,,SO_ICE_X1,25209618188638
203,20201103000026,SO_LIG_X1,application wait time,848561017,,,SO_LIG_X1,47527816157628
204,20201103000026,SO_RPS_X1_BATCH,application wait time,138327658,,,SO_RPS_X1_BATCH,31899353949765
205,20201103000026,SO_RPS_X1_TP,application wait time,261303712,,,SO_RPS_X1_TP,162401542900507
206,20201103000026,GESPAX00,physical writes,0,,,GESPAX00,18453129690701
207,20201103000026,SO_CAMCAR_X1,physical writes,3946791,,,SO_CAMCAR_X1,16569137345774
208,20201103000026,SO_CMN_X1,physical writes,4273488005,,,SO_CMN_X1,1004942516155909
209,20201103000026,SO_CVT_X1,physical writes,1318949,,,SO_CVT_X1,96479613778579
210,20201103000026,SO_EPS_X1,physical writes,0,,,SO_EPS_X1,68869187691138
211,20201103000026,SO_ESBBWP_X1,physical writes,80994432,,,SO_ESBBWP_X1,1037326090581340
212,20201103000026,SO_ICE_X1,physical writes,367632130,,,SO_ICE_X1,25209618188638
213,20201103000026,SO_LIG_X1,physical writes,9737342,,,SO_LIG_X1,47527816157628
214,20201103000026,SO_RPS_X1_BATCH,physical writes,29952438,,,SO_RPS_X1_BATCH,31899353949765
215,20201103000026,SO_RPS_X1_TP,physical writes,906523064,,,SO_RPS_X1_TP,162401542900507
216,20201103000026,SO_RPS_X1_BATCH,workarea executions - onepass,337,,,SO_RPS_X1_BATCH,31899353949765
217,20201103000026,SO_RPS_X1_TP,workarea executions - onepass,2450,,,SO_RPS_X1_TP,162401542900507
218,20201103000026,GESPAX00,db block changes,5794255937,,,GESPAX00,18453129690701
219,20201103000026,SO_CAMCAR_X1,db block changes,338344020,,,SO_CAMCAR_X1,16569137345774
220,20201103000026,SO_CMN_X1,db block changes,19496494361,,,SO_CMN_X1,1004942516155909
221,20201103000026,SO_CVT_X1,db block changes,17807502803,,,SO_CVT_X1,96479613778579
222,20201103000026,SO_EPS_X1,db block changes,213932231,,,SO_EPS_X1,68869187691138
