,SNAP_TIME,SERVICE_NAME,STAT_NAME,VALUE,DELTAT_SEC,RATE_VALUE,SERVICE_NAME,SUM(VALUE)
244,20201109020022,IOMUTX5,workarea executions - optimal,248689,3606.932,0.05,IOMUTX5,3832978203583
245,20201109020022,SO_AUG_X1,workarea executions - optimal,40399212,3606.932,0.0,SO_AUG_X1,4997767074404
246,20201109020022,SYS$BACKGROUND,workarea executions - optimal,5232564,3606.932,0.56,SYS$BACKGROUND,3199996016993
247,20201109020022,SYS$USERS,workarea executions - optimal,1777710665,3606.932,4.66,SYS$USERS,362173855988807
248,20201109020022,IOMUTX5,user I/O wait time,7896380762,3606.932,11.56,IOMUTX5,3832978203583
249,20201109020022,SO_AUG_X1,user I/O wait time,1791073822,3606.932,0.0,SO_AUG_X1,4997767074404
250,20201109020022,SYS$BACKGROUND,user I/O wait time,6411312027,3606.932,177.12,SYS$BACKGROUND,3199996016993
251,20201109020022,SYS$USERS,user I/O wait time,262224987777,3606.932,37436.92,SYS$USERS,362173855988807
252,20201109020022,IOMUTX5,DB time,16269239654,3606.932,525.76,IOMUTX5,3832978203583
253,20201109020022,SO_AUG_X1,DB time,20105280810,3606.932,0.0,SO_AUG_X1,4997767074404
254,20201109020022,SYS$BACKGROUND,DB time,0,3606.932,0.0,SYS$BACKGROUND,3199996016993
255,20201109020022,SYS$USERS,DB time,1067979382306,3606.932,4527.39,SYS$USERS,362173855988807
256,20201109020022,IOMUTX5,user rollbacks,3,3606.932,0.0,IOMUTX5,3832978203583
257,20201109020022,SO_AUG_X1,user rollbacks,0,3606.932,0.0,SO_AUG_X1,4997767074404
258,20201109020022,SYS$BACKGROUND,user rollbacks,0,3606.932,0.0,SYS$BACKGROUND,3199996016993
259,20201109020022,SYS$USERS,user rollbacks,1985,3606.932,0.0,SYS$USERS,362173855988807
260,20201109020022,IOMUTX5,session cursor cache hits,217042,3606.932,0.2,IOMUTX5,3832978203583
261,20201109020022,SO_AUG_X1,session cursor cache hits,17487073,3606.932,0.0,SO_AUG_X1,4997767074404
262,20201109020022,SYS$BACKGROUND,session cursor cache hits,10721077,3606.932,2.73,SYS$BACKGROUND,3199996016993
263,20201109020022,SYS$USERS,session cursor cache hits,105822368,3606.932,32.66,SYS$USERS,362173855988807
264,20201109020022,IOMUTX5,workarea executions - multipass,0,3606.932,0.0,IOMUTX5,3832978203583
265,20201109020022,SO_AUG_X1,workarea executions - multipass,0,3606.932,0.0,SO_AUG_X1,4997767074404
266,20201109020022,SYS$BACKGROUND,workarea executions - multipass,0,3606.932,0.0,SYS$BACKGROUND,3199996016993
267,20201109020022,SYS$USERS,workarea executions - multipass,0,3606.932,0.0,SYS$USERS,362173855988807
268,20201109020022,IOMUTX5,concurrency wait time,3192874,3606.932,0.0,IOMUTX5,3832978203583
269,20201109020022,SO_AUG_X1,concurrency wait time,240099488,3606.932,0.0,SO_AUG_X1,4997767074404
270,20201109020022,SYS$BACKGROUND,concurrency wait time,6934063421,3606.932,5.02,SYS$BACKGROUND,3199996016993
271,20201109020022,SYS$USERS,concurrency wait time,2160622737,3606.932,33.78,SYS$USERS,362173855988807
272,20201109020022,IOMUTX5,parse count (total),1733045,3606.932,0.25,IOMUTX5,3832978203583
273,20201109020022,SO_AUG_X1,parse count (total),215105,3606.932,0.0,SO_AUG_X1,4997767074404
